Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
11/18/2011,Darwin,23.3,32.9,30.6,7,11.3,WNW,28,ENE,WNW,9,15,71,51,1010.8,1006.1,6,2,28.7,32.1,Yes,0.8,No
9/29/2010,Bendigo,-1,14.3,0.2,2.2,NA,SW,43,SW,WSW,20,20,56,41,1023.9,1023,1,4,8.6,12.2,No,0.2,No
6/20/2010,NorahHead,10.4,17.4,NA,NA,NA,WSW,22,WSW,S,7,7,66,54,1025.1,1024.3,NA,NA,13.6,16.5,NA,0.8,No
1/11/2012,PearceRAAF,20,35,0,NA,13.1,E,59,ENE,E,31,19,32,13,1015.4,1011.5,NA,NA,26.7,34.8,No,NA,NA
6/11/2009,Brisbane,7.6,16.5,0,5,10,W,35,WSW,WNW,17,13,49,30,1021.8,1018.9,0,0,10.7,16.2,No,0,No
8/2/2010,Witchcliffe,3.5,20.8,0,NA,NA,NNW,46,N,NNW,9,22,86,59,1029.9,1027.6,NA,NA,13.9,20.5,No,0,No
12/8/2009,Albany,10.7,17.8,0,5.4,10.4,NA,NA,SE,SW,6,20,59,69,1024.2,1021.2,6,8,16.2,16.4,No,1.4,Yes
5/24/2009,Hobart,12.6,18.9,0,1.8,3.5,NNE,44,NNW,N,20,28,71,54,1025.9,1023.7,6,7,14,17.8,No,0,No
11/22/2010,Perth,20.5,26.3,0,4,10.7,SSW,43,SW,SW,11,20,77,59,1008.8,1009.2,7,2,21.7,24.4,No,0,No
6/5/2011,Wollongong,10.5,17.2,0.2,NA,NA,W,43,SW,WNW,17,13,53,42,1017.4,1012.8,NA,NA,12.6,17.1,No,0,No
2/15/2009,WaggaWagga,14.1,28.5,0,7.8,4.4,E,52,SE,NNE,11,9,50,30,1015.5,1013.3,5,7,19.2,27.1,No,0.6,No
2/27/2009,Woomera,18.6,41.5,0,18.2,10.3,SSE,46,N,WNW,17,13,17,12,1011.3,1009.4,1,4,31,39.9,No,0,No
11/21/2009,Woomera,19,21.1,16.4,10.6,0.2,W,89,E,E,17,20,96,95,1008.4,1004.8,8,8,20.3,20.4,Yes,26.6,Yes
5/10/2009,Hobart,6.7,16.4,3.2,1,7,NW,24,NNW,SE,17,9,83,64,1027.4,1025.3,1,3,10.3,13.8,Yes,1.6,Yes
5/24/2010,Witchcliffe,12.3,17,0,NA,NA,ESE,48,S,SE,7,7,69,63,1019.2,1018,NA,NA,14.2,16.3,No,0.2,No
1/3/2010,NorahHead,19.3,21.3,19.4,NA,NA,SSE,57,SSE,SSE,31,28,92,90,1014.6,1015.2,NA,NA,19.6,20,Yes,1.2,Yes
3/21/2010,Williamtown,14.4,33.5,0,6,10.5,SW,54,NW,NW,11,17,80,29,1018.6,1014.8,4,6,20.4,32.8,No,0,No
10/1/2009,Richmond,6.6,32.7,0,4.9,NA,WNW,39,N,WSW,13,24,28,11,1013.8,1007.5,NA,NA,22.6,32.2,No,0,No
1/29/2009,Witchcliffe,16.4,24.1,0,NA,NA,SSE,39,SE,S,13,20,54,41,1011,1011.1,NA,NA,19.5,22.3,No,0,No
5/14/2009,NorahHead,11,21.3,0,NA,NA,WSW,31,NW,W,15,13,54,40,1013.4,1010.9,NA,NA,16.1,20.8,No,0,No
5/25/2009,NorahHead,16.2,22.2,0,NA,NA,NNE,33,W,ENE,6,13,76,67,1025.4,1022.8,NA,NA,18.4,19.9,No,0,No
4/22/2010,CoffsHarbour,14.1,25.3,0.2,1.8,10.5,E,20,WNW,E,9,13,72,66,1023.3,1020.7,1,1,22.6,24.2,No,0,No
7/22/2010,Cobar,1.3,14.5,0,1.2,8.9,S,24,S,SSE,9,13,92,32,1031.8,1029.7,1,1,4.8,14,No,0,No
3/24/2010,Portland,12.4,21.2,0.8,3.2,6.3,S,22,SSW,S,6,11,100,73,1025.7,1023.7,8,2,14.4,19.3,No,0.6,No
12/25/2009,Newcastle,22.2,28,0,NA,NA,NA,NA,SE,NA,6,NA,76,NA,NA,NA,6,NA,25.5,NA,No,11,Yes
4/6/2009,Woomera,13.4,21.9,0,9.6,11.2,SE,50,SE,SSE,35,22,43,25,1027,1024.3,1,0,16.1,21.1,No,0,No
7/22/2010,Nuriootpa,3.7,13.7,0,1,8.3,SSE,24,SE,SE,9,11,83,62,1035.9,1034,2,4,9.6,12.8,No,0,No
2/7/2011,SalmonGums,15.6,28.8,0,NA,NA,E,50,E,E,28,30,53,35,NA,NA,NA,NA,18.6,27.3,No,6.2,Yes
2/4/2011,Mildura,24.4,35.4,0.2,8.2,3.9,WSW,61,NNE,SSE,19,19,85,95,1011.3,1007.3,7,8,24.9,24.9,No,155,Yes
11/27/2011,Darwin,25.2,35.8,0.4,6.4,11.1,ENE,39,ESE,E,9,17,67,45,1009.2,1005.5,7,6,30.5,34.7,No,1.8,Yes
11/29/2009,Sale,11,19.3,17.8,11.8,1.4,S,48,NW,WSW,6,17,93,81,1000.9,1002,8,7,14.4,17.1,Yes,8,Yes
7/14/2010,NorfolkIsland,13.2,17,0,3.6,5,SE,39,S,SE,19,15,55,55,1022.8,1019.9,7,2,15.3,16.2,No,0,No
11/3/2009,Sale,15.7,22.9,0,5.6,8.4,SW,87,W,WSW,44,54,58,41,1005.3,NA,6,3,17,22.2,No,0,No
4/20/2010,AliceSprings,13.4,29.1,0,6,11.1,SSE,39,W,SE,9,22,57,32,1016.2,1012.3,0,5,20.9,28.7,No,0,No
5/30/2009,Melbourne,9,16.1,0,1.8,3.8,SE,39,SE,SE,13,24,87,64,1032.1,1030.6,7,5,11.2,15.4,No,0,No
2/17/2011,SydneyAirport,21.4,30.2,0,6.4,8.3,NNE,41,NNW,ENE,15,17,71,59,1013.8,1011.1,7,5,25.5,28.9,No,0,No
3/3/2009,WaggaWagga,18.5,31.5,0,9.4,3.1,N,46,NE,NNE,19,24,58,31,1015.1,1010.3,7,7,22.6,29.5,No,0,No
9/29/2011,Portland,9.7,14.5,13.4,1.2,4.7,SW,54,SW,SW,28,33,74,66,996,999.9,7,3,10.5,12.8,Yes,8.8,Yes
7/30/2011,GoldCoast,11.9,21.1,0,NA,NA,SSE,33,S,SE,20,24,62,50,1024.5,1021.8,NA,NA,17.9,19.3,No,0,No
12/10/2009,Canberra,9.9,27.8,0,6.2,NA,NA,NA,NA,NA,NA,NA,46,25,NA,NA,NA,NA,18.6,23.7,No,0,No
10/5/2011,Cobar,14.5,17.1,0,7.2,NA,ENE,30,ENE,NE,15,6,52,51,1017.8,1015,8,8,15.2,16.4,No,8,Yes
2/14/2011,Sale,13.5,22.9,0.4,3.4,11.9,E,46,ENE,E,13,28,67,52,1025.6,1024.3,3,1,18.2,22,No,0,No
11/18/2010,PerthAirport,15.7,37.8,0,12.4,13,E,74,ENE,E,24,9,27,6,1017.6,1013.8,0,1,27.8,37,No,0,No
5/6/2010,Dartmoor,9.1,17.2,3.6,0,5.6,WNW,33,WNW,WNW,7,20,95,67,1021.2,1020.5,NA,NA,12.4,16.3,Yes,1.2,Yes
4/15/2009,Tuggeranong,8.1,22.4,9,NA,NA,W,69,N,NW,11,35,79,36,1010.7,1006.6,NA,NA,14.1,20.4,Yes,0,No
6/6/2009,Watsonia,2.4,15,0.2,1,1.6,N,24,ENE,NNE,7,7,99,71,1013.5,1009.2,7,7,4,12.8,No,3.4,Yes
2/24/2009,Walpole,14.9,23.2,0,NA,NA,W,50,SW,WNW,4,28,82,75,1003.8,1003.4,NA,NA,18.5,20.3,No,0,No
3/3/2010,Melbourne,15.8,27.7,0,5.4,10.5,SSE,26,NNE,SE,9,13,69,43,1019.9,1015.6,7,0,17.3,26.7,No,0,No
6/2/2009,Penrith,11,18.9,0.6,NA,NA,S,15,ESE,NW,7,4,97,69,NA,NA,NA,NA,13.4,18,No,7.6,Yes
11/15/2011,Portland,8.5,21.4,0,4.6,7.8,W,65,NNW,WNW,20,37,77,54,1013.8,1013.9,1,6,15.7,20.1,No,0.2,No
5/10/2009,AliceSprings,5.8,23,0,5.8,10.5,ESE,37,E,ESE,4,19,36,21,1021,1017.3,1,5,14.3,22.4,No,0,No
11/1/2010,Wollongong,16,17.2,0,NA,NA,SSW,54,S,S,37,30,79,86,1015.6,1013.5,8,8,17.1,16.6,No,72,Yes
3/28/2011,PearceRAAF,11.4,34.8,0,NA,11,NA,NA,ESE,SW,4,28,20,16,1017.5,1013.5,2,3,28.2,34.2,No,0,No
11/17/2009,Wollongong,17.7,21.3,0,NA,NA,S,61,S,S,30,41,72,67,1009.2,1009.9,8,2,19.4,20,No,0,No
6/27/2011,Penrith,2.1,19.9,0,NA,NA,ESE,17,SSW,ENE,4,2,94,46,NA,NA,NA,NA,7.4,19.5,No,0.2,No
11/12/2009,Cobar,21.7,40.4,0,11.8,10.3,WSW,72,SW,SW,9,11,20,10,1018.8,1014.4,1,2,31.5,39.1,No,0,No
2/20/2010,SydneyAirport,20.1,29,0.4,6.4,11.8,NNE,52,NW,ENE,13,33,65,47,1021.8,1017.8,1,1,23.8,28.8,No,0,No
12/14/2008,Tuggeranong,12.7,20,0,NA,NA,WSW,44,WSW,W,24,26,52,41,996.2,996.8,NA,NA,15.4,19,No,0,No
9/7/2010,NorfolkIsland,18.3,22.4,0,4,7.3,N,44,N,NNW,19,22,85,81,1022.2,1019.3,7,6,19.8,21.1,No,23.8,Yes
6/13/2009,Wollongong,10.6,17.5,0,NA,NA,WNW,30,WNW,NNW,17,20,35,48,1016.8,1013.4,NA,1,13,15.7,No,0,No
7/9/2011,Albury,4.3,9.2,4.2,NA,NA,WNW,28,WNW,WNW,13,19,94,87,1022.2,1021.1,8,8,7.4,8.1,Yes,0,No
11/12/2010,Darwin,27.5,33.7,0,9,11.4,WNW,37,NNW,WNW,17,19,64,50,1009.9,1006.5,4,2,30.2,32.9,No,0.4,No
12/24/2011,Witchcliffe,11.3,24.5,0,NA,NA,S,44,SE,SSE,19,28,55,49,1019.2,1016.8,NA,NA,20.6,22.5,No,0,No
5/11/2009,Moree,8.8,23.6,0,5.2,10.5,E,28,E,SE,17,6,50,28,1022.2,1018.2,0,3,16.3,23,No,0,No
11/21/2011,Perth,15,29.5,0,9,13.1,SW,35,ESE,SW,9,19,46,37,1018.5,1015,0,0,22.7,27,No,0,No
6/6/2010,Watsonia,6.6,13.7,15.4,2.6,4.1,S,39,SSW,SSW,9,15,100,75,1023.2,1023.4,7,5,9.8,12.6,Yes,1,No
10/15/2009,Bendigo,9.1,15.6,0.6,2.2,NA,WSW,61,WNW,WSW,20,28,86,49,1006.9,1008.5,8,5,10.8,14.6,No,3.2,Yes
8/20/2009,CoffsHarbour,9.1,23.3,0,2.6,8.4,NE,35,NNW,NNE,13,28,61,60,1021.1,1016,4,4,17.7,20.2,No,0,No
6/28/2011,Watsonia,4.2,15.3,0,1.4,4.7,WSW,15,NA,ESE,0,2,100,70,1035.8,1033.1,7,1,5.9,14.8,No,0.4,No
1/29/2010,CoffsHarbour,20.6,27.6,2.6,5.4,5.4,NNW,35,S,SE,11,9,82,62,1007.8,1008.6,7,7,23.6,26.7,Yes,0,No
3/16/2008,Sydney,19.7,25.8,0,5.6,10.1,NA,NA,W,E,7,24,81,69,1024.6,1022.6,2,2,22.8,24.7,No,0,No
9/15/2009,Watsonia,2.2,19.7,0,3.4,10.8,WNW,28,ENE,N,7,9,69,35,1021,1017.9,1,3,9.4,18.8,No,0,No
12/26/2008,Melbourne,13.9,28.9,0,7.8,9.9,S,67,N,SE,22,17,58,43,1010.1,1008.5,6,7,20.1,24.8,No,0,No
9/28/2010,NorfolkIsland,16.1,21.3,29.9,1.1,9,ENE,37,E,ESE,24,17,84,87,1018.7,1016.8,4,7,19.5,19.8,Yes,1.8,Yes
4/28/2009,NorfolkIsland,15.7,22.5,0,3.6,10.1,WSW,19,NA,SW,0,9,58,55,1019.5,1016.6,7,3,20.8,22.2,No,0,No
7/19/2011,Melbourne,9.5,16.4,0.6,0.6,1.7,NA,NA,SW,S,19,35,85,73,1022.6,1022.8,7,6,12.6,13.9,No,0.2,No
5/15/2009,Launceston,12.7,16.9,0,0.4,NA,NW,61,NNW,NW,28,30,75,49,994,991.4,NA,NA,15.2,15.4,No,0.4,No
8/5/2009,Canberra,-2.1,13.2,0,2.6,NA,NA,NA,NA,NA,NA,NA,80,58,NA,NA,NA,NA,3.4,12.1,No,0,No
11/25/2011,Penrith,14.1,19.9,11.2,NA,NA,SE,22,SW,SE,9,7,99,99,NA,NA,NA,NA,15.5,18.1,Yes,51.6,Yes
7/30/2010,WaggaWagga,9.5,14.8,3,1.2,0,NE,20,ENE,N,9,11,90,87,1016.3,1013.9,7,8,11.1,14.7,Yes,0,No
12/24/2009,Portland,17.3,19.3,0.4,16.2,5.5,WSW,52,W,WSW,20,28,96,67,1004.5,1009.5,8,7,17.3,18.8,No,5.2,Yes
1/29/2012,Albury,20,36,0,NA,NA,ENE,43,NE,ENE,19,19,49,28,1008.7,1002.4,NA,1,26.4,33.8,No,26.8,Yes
1/17/2011,Witchcliffe,15,26.3,0,NA,NA,S,52,SSE,SSE,13,30,51,57,1012.1,1011.6,NA,NA,22.7,23.6,No,0,No
9/6/2009,Newcastle,7.3,NA,0,NA,NA,NA,NA,NA,SE,0,9,73,53,NA,NA,5,1,14.9,19.5,No,0,No
5/11/2011,Portland,7.2,13.1,9.8,1.2,0.6,SW,48,WSW,SW,19,15,71,89,1013.1,1011.3,8,8,9.7,9.4,Yes,5.2,Yes
10/15/2009,Dartmoor,8.8,14.2,13.8,1.8,8.9,WSW,70,WSW,WSW,22,37,94,74,1008.6,1011.5,NA,NA,9.4,11.8,Yes,6.4,Yes
1/20/2010,Cairns,22.4,30.6,5.2,2.6,0.1,S,39,E,SSE,11,19,83,65,1007.4,1004.4,7,8,25,29.8,Yes,6.4,Yes
1/25/2011,MountGambier,10,21.5,0,4.8,3.6,SW,35,E,SSW,11,19,65,53,1008.2,1008.1,7,7,16.1,20.1,No,5.2,Yes
8/16/2011,Newcastle,NA,19.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,No
6/4/2010,Wollongong,13.5,18.9,34.4,NA,NA,ESE,65,SE,SE,37,43,70,68,1021,1017.4,8,8,18.7,18.5,Yes,4.6,Yes
1/28/2010,Launceston,12,25.1,0,NA,NA,NW,39,NNW,WNW,4,20,63,45,1014.6,1010.6,NA,NA,17.9,24.1,No,0,No
8/20/2011,Melbourne,9.8,18.5,0,0.8,6.7,N,24,W,ESE,9,9,83,47,1031.8,1030.2,NA,NA,10.7,18.1,No,0,No
4/3/2010,NorahHead,15.8,22.5,0,NA,NA,S,52,SW,S,9,20,73,66,1021,1019.5,NA,NA,19.4,22.2,No,13.4,Yes
9/22/2011,Perth,9.5,17.5,13.2,2.2,2.1,S,28,ENE,SW,9,4,59,46,1022.9,1021.8,7,7,13.7,16.1,Yes,0,No
3/13/2011,Richmond,17.7,32.9,0.2,NA,NA,W,44,NE,NNW,7,7,89,41,1021.9,1017.3,NA,NA,20.7,32.6,No,0,No
3/5/2010,Hobart,16.7,24.7,0,4.2,2.9,ENE,31,N,SE,15,17,78,65,1010.6,1008.3,7,7,17.7,23,No,2.6,Yes
3/3/2011,SalmonGums,13,28,0,NA,NA,ESE,50,ENE,E,30,24,49,28,NA,NA,NA,NA,20.6,27.1,No,0,No
5/28/2010,NorahHead,12.3,20,0,NA,NA,NNE,57,WSW,E,15,9,86,72,1020.6,1017.3,NA,NA,14,19.1,No,7.4,Yes
1/31/2009,Witchcliffe,17.4,32.6,0,NA,NA,SSE,33,ESE,S,13,20,69,47,1011.6,1009.1,NA,NA,21.2,31.6,No,0,No
6/2/2011,Sale,2.6,18.1,0.4,1,6.7,ENE,15,NW,S,9,4,99,60,1026.3,1022.5,6,1,4.5,17.1,No,0.2,No
4/28/2010,NorahHead,13.6,24.5,0,NA,NA,NNW,26,W,NW,13,17,55,37,1021.3,1017.1,NA,NA,17.8,23.5,No,0,No
12/8/2010,SalmonGums,6,22.5,0,NA,NA,SW,39,SSW,SSW,20,24,51,45,NA,NA,NA,NA,18.9,20.6,No,0,No
12/5/2009,Canberra,10.1,26.8,0,11.2,NA,NA,NA,NA,NA,NA,NA,57,14,NA,NA,NA,NA,15.7,25.7,No,0,No
9/3/2011,Wollongong,10.9,19,0,NA,NA,NE,50,N,NE,11,37,66,69,1030.7,1026.7,NA,NA,16.7,17.5,No,0,No
4/21/2010,Ballarat,11.9,23.6,0.8,NA,NA,NNE,28,N,N,11,17,79,57,1021.7,1019.3,3,3,17.3,22.8,No,0.8,No
7/11/2008,Melbourne,7.4,13.5,0.2,1.8,5.6,WSW,52,W,WSW,26,26,71,56,1016.3,1018.5,3,6,9.2,13,No,0,No
5/26/2011,Tuggeranong,0.4,14.7,0,NA,NA,SSW,28,SSW,N,15,13,68,51,1019.3,1016.3,NA,NA,8.2,13.9,No,0,No
2/7/2010,MelbourneAirport,12.6,32.6,0,5.2,13,SSE,31,NA,SSE,0,13,76,NA,1022.2,1019,0,1,17.5,31.3,No,0,No
1/29/2010,Cobar,24,38,0,9.4,8.9,ESE,33,SE,S,9,7,33,18,1007.7,1006.9,4,3,27.9,35.6,No,0,No
9/24/2011,Penrith,13.3,18.4,0.2,NA,NA,S,30,WSW,ENE,6,9,95,68,NA,NA,NA,NA,14.6,17.9,No,17.6,Yes
9/26/2008,Darwin,22.9,34.3,0,11,10.5,NNW,37,ENE,NNW,7,22,54,45,1015.5,1010.8,3,3,28.8,31.8,No,0,No
9/15/2008,Canberra,8.7,19.7,1.6,5.2,8,NW,98,NW,NNW,31,52,63,33,1009.1,1001.5,3,6,15.6,18.5,Yes,3.4,Yes
4/18/2009,Penrith,13.3,24.1,0,NA,NA,S,50,SSW,SSE,19,13,62,47,NA,NA,NA,NA,19.7,22.9,No,0,No
10/31/2009,Melbourne,19.3,33.1,4,3,11.7,N,50,N,NW,28,22,51,49,1019.7,1016.4,1,2,24.3,26.7,Yes,4.6,Yes
9/6/2011,Albury,10.8,18.8,5,NA,NA,W,56,N,W,24,33,55,71,1014.9,1014.1,3,8,16.7,12.1,Yes,1,No
4/25/2010,Canberra,10.6,19.2,13.2,2.6,8.8,SSW,41,WNW,NW,19,9,71,34,1013.9,1014.6,4,5,13.8,17.4,Yes,0.2,No
3/5/2010,BadgerysCreek,17.5,24.1,0,NA,NA,NE,20,ENE,NA,9,NA,80,NA,1012.4,NA,NA,NA,21.9,NA,No,11.2,Yes
5/18/2011,Perth,9.7,20.9,8.2,1.8,9.4,NE,24,SE,ESE,6,2,92,63,1019.8,1018.5,1,2,14.6,19.3,Yes,0,No
6/5/2010,Nuriootpa,4.3,15,0.2,1.4,4.5,SSE,30,WSW,SSE,7,13,99,74,1023.9,1023.1,8,6,10.1,13.3,No,2.2,Yes
1/1/2011,Wollongong,20.8,24.8,0,NA,NA,NE,35,ENE,N,22,17,74,79,1012.4,1010,NA,NA,24.2,23.4,No,0,No
11/19/2010,MountGinini,4.4,13.1,0,NA,NA,WNW,37,ENE,NE,7,13,99,84,NA,NA,NA,NA,6.2,10.3,No,0.8,No
4/19/2009,Canberra,6.7,19.3,0,3.6,7.6,SSE,41,S,E,20,20,62,55,1022.8,1020.5,1,7,15.7,17.6,No,0,No
10/20/2009,Moree,14,30.7,0,7,12.4,NNE,43,NNE,ENE,31,11,54,21,1024.9,1020.1,0,1,20.3,28.9,No,0,No
1/20/2011,Woomera,21.1,39.3,0,14.8,13.4,NE,44,NNE,N,30,15,22,11,1008.4,1005.4,0,NA,28.5,36.5,No,0,No
10/12/2010,Brisbane,17.4,22.9,22.4,1.6,2.4,ENE,37,ESE,E,11,17,72,60,1027.9,1024.4,8,7,20.1,22.6,Yes,4.2,Yes
10/13/2011,NorahHead,15.8,19.8,0,NA,NA,ENE,31,ESE,ENE,15,20,67,63,1023.1,1021.6,NA,NA,17.2,18,No,0,No
8/1/2010,BadgerysCreek,4,19.9,0,NA,NA,WNW,59,N,WNW,7,37,75,37,1020.2,1014,NA,NA,10.3,18.4,No,0,No
3/3/2009,Melbourne,16.8,32.5,0.8,7.6,1,N,93,N,N,35,61,71,36,1009.4,1000.8,7,7,19.2,29.1,No,2.4,Yes
1/17/2010,Sale,15.3,21.9,0,9.2,7.7,NA,NA,W,WNW,28,37,54,52,1007.6,1006,5,7,17,17.2,No,4,Yes
8/31/2011,Cobar,2.6,19.9,0,5.2,NA,SW,28,SE,SSW,7,11,39,15,1025.2,1022.2,1,6,12.8,19.5,No,0,No
7/31/2008,Canberra,-2.8,14.1,0,2.2,6.8,WNW,48,NA,WNW,0,26,81,38,1017.3,1012.9,1,7,3,12.8,No,1,No
11/13/2009,SalmonGums,17.5,38.3,0.6,NA,NA,W,50,N,NNW,26,15,39,19,NA,NA,NA,NA,29.9,36.9,No,4.4,Yes
11/17/2010,Hobart,9.3,19,0,5.8,4.8,NW,65,NW,NW,30,31,45,47,1007.8,1003.9,6,7,16.1,18,No,0.2,No
10/10/2011,MountGinini,-2.6,6.6,0.4,NA,NA,SW,48,SW,W,11,17,81,65,NA,NA,NA,NA,0.2,3.9,No,0,No
8/17/2010,NorfolkIsland,16.1,20.3,3.8,4,8,W,35,NW,WNW,13,22,94,65,1017.9,1015.9,7,4,16.7,19.3,Yes,0.4,No
9/28/2011,Wollongong,13,18,0,NA,NA,NNW,59,NNW,NA,9,NA,70,NA,1015.4,1010,NA,NA,15.2,NA,No,3,Yes
10/18/2009,Wollongong,13.3,18.5,2.2,NA,NA,S,33,SW,ENE,15,13,81,65,1027.9,1025.1,8,NA,13.8,17.9,Yes,0,No
4/20/2009,Newcastle,14.4,21.3,10,NA,NA,NA,NA,SE,S,37,15,62,54,NA,NA,5,7,20.1,20.4,Yes,8.8,Yes
10/8/2011,AliceSprings,12.4,32.3,0,8.2,11.5,ENE,35,ENE,SSE,24,7,33,15,1015.5,1010.5,0,2,23,32.1,No,0,No
1/14/2011,Melbourne,20.5,26.9,28.2,2.8,6.3,N,72,WSW,SE,24,9,87,68,1001.4,1004,8,4,20.5,23.3,Yes,22.4,Yes
4/9/2010,Moree,11.9,28.1,0,4,9,SW,30,SE,WSW,6,15,65,28,1014.9,1010.3,1,5,20.4,27.9,No,0,No
3/21/2008,Sydney,17.7,19.6,1,7,0,NA,NA,S,SSW,26,22,87,80,1017.3,1018.9,8,8,17.8,18.4,No,2.2,Yes
11/3/2010,Hobart,4.5,14.3,4,2.2,7,SSW,44,NE,S,15,13,55,80,1018,1019.6,3,7,11.6,9.6,Yes,2.4,Yes
7/4/2011,Williamtown,5.1,22.2,3.4,6,NA,NA,NA,N,NW,6,30,79,40,1016.5,1011.1,3,1,12.1,21.7,Yes,0,No
11/13/2011,GoldCoast,19.7,27.1,0,NA,NA,NNE,41,NNE,NNE,17,33,74,65,1017.7,1014.2,NA,NA,23.7,25.9,No,0,No
2/8/2010,Walpole,14.8,28.8,0.2,NA,NA,E,35,ENE,SSW,19,20,67,68,1016.8,1013.9,NA,NA,21.8,25.3,No,0,No
10/21/2009,Darwin,25.6,34.8,0,9.4,10.7,ENE,48,ENE,NNE,26,31,60,39,1014.8,1011,5,5,29.6,33.4,No,0,No
12/24/2010,Bendigo,9.7,30.2,0,8.2,NA,SSE,37,SE,N,19,13,44,29,1022.7,1018.1,1,4,16,27.6,No,0,No
12/26/2011,MountGinini,9.5,14.5,20.6,NA,NA,W,59,W,WNW,20,9,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2.6,Yes
3/11/2011,NorahHead,21,27.4,0,NA,NA,NNE,19,NA,ESE,0,6,81,73,1016.2,1015.7,NA,NA,23.1,25.1,No,0,No
1/21/2012,WaggaWagga,18.2,33.8,0,11,10.8,ENE,52,ENE,NE,17,20,53,29,1013.4,1010.9,1,5,24.7,33.3,No,0,No
11/6/2011,Watsonia,15.1,26.7,0,10,0.7,SW,37,N,SW,15,9,45,51,1005.9,1007,7,7,24.9,24.3,No,0.2,No
7/24/2011,Hobart,1.1,10.9,0,0.6,8.7,NNW,50,NNW,N,20,13,80,47,1021.3,1018.3,NA,NA,2.1,10.8,No,0,No
11/27/2009,Tuggeranong,13.7,26.5,6.8,NA,NA,NW,69,NW,W,22,19,64,41,1010.1,1008.1,NA,NA,18.5,25.9,Yes,0,No
2/3/2011,PerthAirport,19.8,37,0,11.4,13,E,70,ENE,SW,24,26,44,32,1007.8,1004.9,0,1,26.1,35.1,No,0,No
1/7/2009,Nuriootpa,11.7,26,0,11.6,11.8,WSW,43,SW,SW,11,17,NA,44,1012.7,1012.4,4,3,18.2,24.7,No,0,No
1/29/2010,Woomera,18.1,34.7,2.2,NA,NA,SSE,44,SSE,SSE,30,22,68,26,1012.1,1010.3,NA,NA,20.2,32.4,Yes,0,No
11/13/2009,Hobart,10.1,22.9,0.2,3,10.8,NNW,56,NNW,SE,13,15,62,57,1021.2,1015.8,2,6,17.2,21.2,No,0,No
4/4/2009,Albury,10.7,21.4,12.6,NA,NA,W,43,NA,WSW,0,13,60,33,1019.8,1019.3,NA,NA,13.9,20.3,Yes,0,No
11/4/2010,NorfolkIsland,19.2,21.6,17.8,4.8,3.1,NNE,37,SW,SW,13,20,89,82,1015.4,1014.3,7,8,19.9,19.6,Yes,0,No
8/5/2009,Ballarat,2.2,12.2,2.8,NA,NA,NNW,44,N,NNW,19,28,98,71,1019.9,1017.4,8,8,6.7,11,Yes,0,No
12/3/2011,Townsville,24.5,30.8,0.4,10.6,0.1,E,44,ESE,ENE,22,24,71,68,1011.1,1008.4,7,7,28.1,28.4,No,3.8,Yes
8/20/2008,Melbourne,9.7,15.3,0,3,0.7,NNW,52,N,N,30,33,61,43,1022.4,1019.2,7,7,11.8,15,No,0,No
4/21/2010,Portland,8.6,19.7,3.4,0.2,7.4,ESE,22,NE,ESE,9,17,NA,82,1021.6,1019.3,6,3,NA,18,Yes,0.2,No
3/16/2011,Wollongong,19,23.7,0.6,NA,NA,ESE,37,SE,SSE,7,20,76,77,1017.1,1017.6,NA,4,22,23.3,No,9,Yes
2/27/2010,PearceRAAF,22.4,38.7,0,NA,11.5,E,70,E,E,37,31,42,17,1013.4,1011.6,NA,NA,27.4,37.9,No,0,No
9/28/2010,Williamtown,13.7,28.1,0,3.8,9.4,NW,43,W,WNW,19,19,47,22,1014.2,1009.8,3,2,22.3,27.5,No,0,No
1/1/2011,Ballarat,11.9,23.5,0,NA,NA,SSE,39,S,SSW,19,19,83,48,1011.2,1010.9,5,NA,13.5,22,No,0,No
12/15/2009,Moree,24.2,38,0,11.8,10.7,ENE,52,N,NNW,30,11,47,21,1017.8,1013.8,3,4,28.5,35.7,No,0,No
10/31/2010,Witchcliffe,7.3,24.5,0,NA,NA,SSE,33,ENE,SW,13,20,42,39,1026.2,1022.3,NA,NA,19.2,22,No,0,No
2/1/2010,Tuggeranong,17.9,31.8,0,NA,NA,E,43,SSE,E,7,20,65,23,1015.4,1013.2,NA,NA,23.1,31.3,No,0,No
10/21/2011,BadgerysCreek,10.2,30.7,0,NA,NA,ENE,28,NW,NNE,2,9,67,28,1024.2,1020.6,NA,NA,19.6,29.6,No,0,No
11/21/2011,BadgerysCreek,11.4,24.7,0.8,NA,NA,NNE,28,W,NE,2,17,76,63,1018.4,1014.4,NA,NA,18.2,21.9,No,4.2,Yes
2/8/2011,Launceston,6.9,23.7,0,NA,NA,SSE,37,SE,SSW,17,6,47,31,1021.3,1021.1,NA,NA,15.4,21.3,No,0,No
12/12/2008,MountGinini,4.9,14,5,NA,NA,NA,NA,NA,ENE,NA,26,NA,NA,NA,NA,NA,NA,NA,7.9,Yes,46,Yes
